u,v,name,highway,length,geometry_wkt
13333060610,13083833299,,footway,2.3735707119796965,"LINESTRING (144.9669582 -37.8171985, 144.9669326 -37.8172052)"
9898528410,13083838910,,footway,20.02886364327724,"LINESTRING (144.9665549 -37.8169195, 144.9666294 -37.81709)"
13083838910,13333060626,,footway,3.3059832884136795,"LINESTRING (144.9666294 -37.81709, 144.9666649 -37.8170803)"
13333060626,13333060625,,footway,6.29358273848234,"LINESTRING (144.9666649 -37.8170803, 144.9667341 -37.8170945)"
13333060625,13333060623,,footway,5.099666002130907,"LINESTRING (144.9667341 -37.8170945, 144.9667891 -37.8170801)"
13333060623,13266224666,,footway,2.8535949544156947,"LINESTRING (144.9667891 -37.8170801, 144.9668199 -37.8170721)"
13083838901,13333053395,,footway,5.2323916028148965,"LINESTRING (144.9666105 -37.8170242, 144.9666496 -37.8169887)"
13333053395,13333053399,,footway,2.9142062397769517,"LINESTRING (144.9666496 -37.8169887, 144.966681 -37.8169804)"
13083838911,13333053360,,footway,3.8749686833005623,"LINESTRING (144.9667426 -37.8170196, 144.9667866 -37.8170203)"
13333053360,13333053369,,footway,13.425685473219145,"LINESTRING (144.9667866 -37.8170203, 144.9669305 -37.8169803)"
13333053369,13333053367,,footway,13.019504391717348,"LINESTRING (144.9669305 -37.8169803, 144.9670181 -37.8168858)"
13333053367,13083984058,,footway,12.549170982549558,"LINESTRING (144.9670181 -37.8168858, 144.9671526 -37.8168484)"
13083984060,13333053365,,footway,6.257526295696632,"LINESTRING (144.9669818 -37.8166465, 144.9670488 -37.8166277)"
13333053365,13083984061,,footway,10.795201398480561,"LINESTRING (144.9670488 -37.8166277, 144.9671644 -37.8165953)"
13083984062,12984677343,,footway,13.08555597609412,"LINESTRING (144.9670834 -37.8168814, 144.9672232 -37.8168414)"
12984677343,13083984063,,footway,4.254442902349038,"LINESTRING (144.9672232 -37.8168414, 144.9672687 -37.8168285)"
13085696202,638054143,,footway,0.839309418212165,"LINESTRING (144.9661904 -37.8177065, 144.9661943 -37.8177134)"
12965624193,13118681992,,footway,3.4626767975804604,"LINESTRING (144.9670692 -37.8156123, 144.9670324 -37.8156233)"
12965624194,13118681993,,footway,3.736848889501062,"LINESTRING (144.9670819 -37.8156318, 144.9670422 -37.8156437)"
13118681993,13118681992,,footway,2.4230983038910927,"LINESTRING (144.9670422 -37.8156437, 144.9670324 -37.8156233)"
13118681994,13118681991,,footway,3.5565009476548872,"LINESTRING (144.9670058 -37.8154631, 144.9670193 -37.8154933)"
13118681990,13083737083,Entrance/Exit 1 - Collins Street,footway,8.419539684594698,"LINESTRING (144.9669961 -37.8155478, 144.9669515 -37.8156149)"
13118681990,13118681995,,footway,14.663336931931543,"LINESTRING (144.9669961 -37.8155478, 144.9668417 -37.8155973)"
13118682981,13333053357,,footway,3.8228770386743416,"LINESTRING (144.967048 -37.8156345, 144.9670069 -37.8156456)"
13333053357,13083737093,,footway,3.474555783232048,"LINESTRING (144.9670069 -37.8156456, 144.9669701 -37.8156569)"
12965624194,13118682981,,footway,2.999948343342437,"LINESTRING (144.9670819 -37.8156318, 144.967048 -37.8156345)"
12965624193,13118682981,,footway,3.0912745565982824,"LINESTRING (144.9670692 -37.8156123, 144.967048 -37.8156345)"
13083833300,13333060609,,footway,2.76250613312018,"LINESTRING (144.9667916 -37.8172423, 144.9667623 -37.8172512)"
13333060609,13118673288,,footway,4.05335658284416,"LINESTRING (144.9667623 -37.8172512, 144.966719 -37.8172636)"
13118673288,13083838912,,footway,7.878290397294922,"LINESTRING (144.966719 -37.8172636, 144.9666891 -37.8171967)"
13118673291,13083984058,,footway,8.25130809971031,"LINESTRING (144.9671838 -37.8169185, 144.9671526 -37.8168484)"
13118673292,13118673290,,footway,10.29696830408002,"LINESTRING (144.9673381 -37.8169864, 144.9672299 -37.8170216)"
13118673290,13118673293,,footway,6.736966724242759,"LINESTRING (144.9672299 -37.8170216, 144.9671583 -37.817043)"
13135520192,6722209712,,footway,93.7504290267515,"LINESTRING (144.9575173 -37.8138324, 144.9578815 -37.8146261)"
6167413279,13271661995,,footway,54.19782107839668,"LINESTRING (144.9581326 -37.8158294, 144.9575511 -37.8159895)"
13271661995,6167413280,,footway,2.208007043461564,"LINESTRING (144.9575511 -37.8159895, 144.9575274 -37.815996)"
6167413280,13135522137,,footway,38.72774993855236,"LINESTRING (144.9575274 -37.815996, 144.9571108 -37.8161079)"
13167088702,13167088703,,footway,4.759464506591081,"LINESTRING (144.9563854 -37.8122364, 144.9563616 -37.8121979)"
13167088703,13167074781,,footway,4.298409113101007,"LINESTRING (144.9563616 -37.8121979, 144.9563228 -37.8121744)"
13167074788,13179599745,,footway,1.7233259226070747,"LINESTRING (144.9561448 -37.8116536, 144.9561511 -37.8116683)"
13179599745,13179599744,,footway,3.637476665613049,"LINESTRING (144.9561511 -37.8116683, 144.9561645 -37.8116993)"
13179599745,13179599746,,footway,5.06876490104445,"LINESTRING (144.9561511 -37.8116683, 144.9562052 -37.8116527)"
13183464620,613315545,Hardware Lane,pedestrian,50.39803694412063,"LINESTRING (144.9616616 -37.8145413, 144.9614659 -37.8141146)"
6167489446,13183456796,,footway,18.681306086423422,"LINESTRING (144.9599792 -37.8130716, 144.960179 -37.813015)"
13187245613,13187245612,,footway,3.009885364723179,"LINESTRING (144.9735231 -37.8127617, 144.9734909 -37.8127708)"
13187245628,588197266,,footway,1.9114488628808721,"LINESTRING (144.9737536 -37.8121463, 144.9737333 -37.8121524)"
589427052,589427054,,footway,2.9151512932773502,"LINESTRING (144.9723589 -37.8095831, 144.972348 -37.8095583)"
13189601112,13189601114,,footway,1.826413013590271,"LINESTRING (144.9723787 -37.8096274, 144.9723721 -37.8096118)"
589427298,589427282,,footway,2.668970889259435,"LINESTRING (144.9723254 -37.8095895, 144.9723154 -37.8095668)"
13189601116,13189601115,,footway,1.7811079629615016,"LINESTRING (144.972345 -37.8096373, 144.9723389 -37.809622)"
13189601119,13188187502,,footway,6.462969611187649,"LINESTRING (144.9724648 -37.8096329, 144.9725334 -37.8096122)"
588197266,13189932531,,footway,5.998684604756622,"LINESTRING (144.9737333 -37.8121524, 144.9736692 -37.8121707)"
13189932533,589428457,,footway,3.1283352527988453,"LINESTRING (144.9725332 -37.8096814, 144.9725453 -37.8096549)"
13189932533,589427892,,footway,3.1329372041290617,"LINESTRING (144.9725332 -37.8096814, 144.9725638 -37.8096958)"
13189601122,13189932543,,footway,1.1589679078520552,"LINESTRING (144.9726029 -37.8096619, 144.9726153 -37.8096584)"
13189932543,589425047,,footway,7.742593801850023,"LINESTRING (144.9726153 -37.8096584, 144.9726042 -37.8095892)"
589425047,13189932534,,footway,1.6220783325144816,"LINESTRING (144.9726042 -37.8095892, 144.9726019 -37.8095747)"
13189932534,13189932535,,footway,1.2689862534467502,"LINESTRING (144.9726019 -37.8095747, 144.9726154 -37.8095707)"
13189932534,13189932537,,footway,2.8101147104764563,"LINESTRING (144.9726019 -37.8095747, 144.9726252 -37.809592)"
13189932534,13189932536,,footway,2.7890719180773575,"LINESTRING (144.9726019 -37.8095747, 144.9726051 -37.8095497)"
13189932539,13189932541,,footway,1.416117856475392,"LINESTRING (144.9726622 -37.8095567, 144.9726772 -37.8095521)"
13189932541,589419852,,footway,5.7246564199728835,"LINESTRING (144.9726772 -37.8095521, 144.9726667 -37.8095012)"
13189827283,13189932543,,footway,2.7808873496008015,"LINESTRING (144.9725927 -37.8096409, 144.9726153 -37.8096584)"
13189827282,13189932543,,footway,2.5978414039783044,"LINESTRING (144.9726125 -37.8096817, 144.9726153 -37.8096584)"
13189932540,13189932541,,footway,2.837163316997453,"LINESTRING (144.9726726 -37.8095774, 144.9726772 -37.8095521)"
13189932538,13189932541,,footway,2.726399437475104,"LINESTRING (144.9726536 -37.8095362, 144.9726772 -37.8095521)"
13189827285,13188187502,,footway,16.389563729076993,"LINESTRING (144.9724019 -37.8097167, 144.9725334 -37.8096122)"
13190266304,6725404968,,footway,11.50137388904858,"LINESTRING (144.9601554 -37.811814, 144.9602775 -37.8117772)"
6725404968,11087142626,,footway,6.123138884908754,"LINESTRING (144.9602775 -37.8117772, 144.9603425 -37.8117576)"
13190264129,13190266303,,footway,11.579046235987708,"LINESTRING (144.9599489 -37.8118758, 144.9600718 -37.8118387)"
13190266303,13894963683,,footway,3.888890070427541,"LINESTRING (144.9600718 -37.8118387, 144.9601132 -37.8118265)"
13894963683,13190266304,,footway,3.966527005749772,"LINESTRING (144.9601132 -37.8118265, 144.9601554 -37.811814)"
13807289064,6722197745,,footway,22.439411850974693,"LINESTRING (144.9674958 -37.8118243, 144.9672572 -37.8118953)"
6722197745,13807338302,,footway,6.659716556151,"LINESTRING (144.9672572 -37.8118953, 144.9671864 -37.8119164)"
13807338302,6722197746,,footway,31.693407113162866,"LINESTRING (144.9671864 -37.8119164, 144.9668496 -37.8120171)"
6722197746,6722197776,,footway,19.21263855938349,"LINESTRING (144.9668496 -37.8120171, 144.9666456 -37.8120785)"
6722197776,6722197762,,footway,23.271058933285,"LINESTRING (144.9666456 -37.8120785, 144.966398 -37.8121518)"
6722197762,13190265736,,footway,24.83601820853291,"LINESTRING (144.966398 -37.8121518, 144.9661344 -37.8122314)"
13190265736,13190265737,,footway,15.414041740688528,"LINESTRING (144.9661344 -37.8122314, 144.9659708 -37.8122808)"
10142732858,10142732859,,footway,5.457031242096296,"LINESTRING (144.9656281 -37.8178634, 144.9656493 -37.8179096)"
10142732859,13200376014,,footway,2.834430324339002,"LINESTRING (144.9656493 -37.8179096, 144.9656603 -37.8179336)"
638053773,13200373066,,footway,5.132828214387639,"LINESTRING (144.9660113 -37.8177657, 144.9659562 -37.8177808)"
13200373066,12874417488,,footway,13.06784318314255,"LINESTRING (144.9659562 -37.8177808, 144.9658159 -37.8178192)"
13200402753,114569880,Degraves Street,pedestrian,6.832548486681253,"LINESTRING (144.965771 -37.8172895, 144.9657977 -37.8173473)"
6167489492,6167489495,,footway,5.909335601725725,"LINESTRING (144.9625824 -37.8187464, 144.9626058 -37.8187963)"
6167489495,13201690281,,footway,3.7758995995574103,"LINESTRING (144.9626058 -37.8187963, 144.9626207 -37.8188282)"
13201690282,6167489496,,footway,3.540211915108468,"LINESTRING (144.9626524 -37.818896, 144.9626664 -37.8189259)"
6167489496,6167489497,,footway,8.678200734543166,"LINESTRING (144.9626664 -37.8189259, 144.9627007 -37.8189992)"
6167489492,6167247295,,footway,38.478810234282506,"LINESTRING (144.9625824 -37.8187464, 144.9629936 -37.818629)"
6167247295,13201739808,,footway,40.117900767334916,"LINESTRING (144.9629936 -37.818629, 144.9634214 -37.8185046)"
13201739808,13201739809,,footway,3.7498862291348045,"LINESTRING (144.9634214 -37.8185046, 144.9634614 -37.818493)"
13201739809,13201744947,,footway,13.926608474316284,"LINESTRING (144.9634614 -37.818493, 144.9636099 -37.8184498)"
13201744947,13201744948,,footway,2.738640005339487,"LINESTRING (144.9636099 -37.8184498, 144.9636391 -37.8184413)"
13201744948,13201759147,,footway,17.893384285175472,"LINESTRING (144.9636391 -37.8184413, 144.9638299 -37.8183858)"
13201759147,13201759148,,footway,6.9674447347830935,"LINESTRING (144.9638299 -37.8183858, 144.9639042 -37.8183642)"
13201748169,6722119728,,footway,1.5602908081790798,"LINESTRING (144.9701284 -37.8133764, 144.9701451 -37.8133717)"
6722119728,13201748170,,footway,8.619138009922445,"LINESTRING (144.9701451 -37.8133717, 144.9702372 -37.8133454)"
13201748170,10100546259,,footway,11.317232717484538,"LINESTRING (144.9702372 -37.8133454, 144.9703581 -37.8133108)"
10100546259,6722119729,,footway,50.98220621836252,"LINESTRING (144.9703581 -37.8133108, 144.9709029 -37.8131553)"
13206121768,13206121769,,footway,9.23593904570847,"LINESTRING (144.9564307 -37.8140985, 144.9565292 -37.8140699)"
13206121769,6167231026,,footway,19.78213225331993,"LINESTRING (144.9565292 -37.8140699, 144.9567402 -37.8140087)"
6167231026,6696357486,,footway,45.341194774957835,"LINESTRING (144.9567402 -37.8140087, 144.9572249 -37.8138708)"
13206120261,13206121768,,footway,29.554223347374943,"LINESTRING (144.9561155 -37.81419, 144.9564307 -37.8140985)"
13206122418,6887240042,,footway,16.26995986608535,"LINESTRING (144.9557042 -37.8143086, 144.9558783 -37.8142595)"
6887240042,9765780330,,footway,18.326938772222324,"LINESTRING (144.9558783 -37.8142595, 144.9560735 -37.8142022)"
9765780330,13206120261,,footway,3.938355939989086,"LINESTRING (144.9560735 -37.8142022, 144.9561155 -37.81419)"
13763328021,161461999,Bourke Place,footway,4.0256584271939575,"LINESTRING (144.9559244 -37.8156976, 144.9558813 -37.8157097)"
161461999,13763328020,Bourke Place,footway,22.53037667772366,"LINESTRING (144.9558813 -37.8157097, 144.9556395 -37.8157761)"
13763328020,6722792736,Bourke Place,footway,2.5226118747346407,"LINESTRING (144.9556395 -37.8157761, 144.9556125 -37.8157837)"
13206122583,6722694963,,footway,20.218216277880618,"LINESTRING (144.9558674 -37.8152005, 144.9556529 -37.8152655)"
6722694963,6722694964,,footway,22.862258494195515,"LINESTRING (144.9556529 -37.8152655, 144.9554088 -37.8153357)"
13206122342,6722694982,,footway,6.719115255163248,"LINESTRING (144.9547773 -37.815589, 144.9548491 -37.8155685)"
6722694982,13206122343,,footway,7.232548420714535,"LINESTRING (144.9548491 -37.8155685, 144.9549269 -37.8155476)"
13206122343,6407790011,,footway,20.95213622819716,"LINESTRING (144.9549269 -37.8155476, 144.9551523 -37.8154871)"
13206122953,13206122342,,footway,16.73039137825435,"LINESTRING (144.9545985 -37.81564, 144.9547773 -37.815589)"
13206119492,13206122953,,footway,10.40434599700728,"LINESTRING (144.9544873 -37.8156717, 144.9545985 -37.81564)"
6167236666,247008053,,pedestrian,6.683833513788962,"LINESTRING (144.9681553 -37.8104333, 144.9681819 -37.8104897)"
6722694956,6722694960,,footway,41.49514243979733,"LINESTRING (144.9576096 -37.8147006, 144.9571629 -37.8148197)"
6722694960,13240113570,,footway,35.83686456015203,"LINESTRING (144.9571629 -37.8148197, 144.9567803 -37.8149298)"
13240113570,13240119466,,footway,39.20655970620079,"LINESTRING (144.9567803 -37.8149298, 144.9563617 -37.8150502)"
13241911781,6522457695,,footway,25.09953898388637,"LINESTRING (144.9564056 -37.8113873, 144.9565048 -37.8115993)"
13241914133,6167236696,,footway,3.4925716136217697,"LINESTRING (144.9608868 -37.8128086, 144.9608495 -37.8128193)"
6167236696,6167231034,,footway,43.60025870105552,"LINESTRING (144.9608495 -37.8128193, 144.9603853 -37.812956)"
13245069200,6725404924,,footway,44.22958184431316,"LINESTRING (144.9518586 -37.8137163, 144.9520367 -37.8140889)"
13249511340,13249511344,,footway,10.65672886709044,"LINESTRING (144.9522369 -37.8152505, 144.9521232 -37.8152834)"
13253167092,13253167093,,footway,10.229308350320768,"LINESTRING (144.9729028 -37.8114338, 144.972794 -37.8114661)"
13253167094,13271598487,,footway,4.13812483722002,"LINESTRING (144.9725384 -37.8116136, 144.9725194 -37.8115795)"
13271598487,13271598484,,footway,1.3851377360837378,"LINESTRING (144.9725194 -37.8115795, 144.972513 -37.8115681)"
13264322395,13264335001,,footway,3.8518726254267284,"LINESTRING (144.9703574 -37.8142448, 144.9703724 -37.8142774)"
13264335001,13264322396,,footway,3.575854882732475,"LINESTRING (144.9703724 -37.8142774, 144.9703862 -37.8143077)"
13264322396,13264322397,,footway,1.7793709772243114,"LINESTRING (144.9703862 -37.8143077, 144.9704054 -37.8143027)"
13264322398,13264335006,,footway,3.7348696116486457,"LINESTRING (144.9703635 -37.8143138, 144.970377 -37.8143457)"
13264335006,13264335005,,footway,3.3535856766835694,"LINESTRING (144.970377 -37.8143457, 144.97039 -37.8143741)"
13264335005,13264322399,,footway,2.5241314746394217,"LINESTRING (144.97039 -37.8143741, 144.9703997 -37.8143955)"
13264322399,13264335002,,footway,2.061544161808033,"LINESTRING (144.9703997 -37.8143955, 144.9703775 -37.8144014)"
13264335002,13451754861,,footway,1.3368502786057588,"LINESTRING (144.9703775 -37.8144014, 144.9703824 -37.8144128)"
13264335012,13264335013,,footway,2.409596475863648,"LINESTRING (144.9708287 -37.8142686, 144.970819 -37.8142483)"
13264335013,13264335014,,footway,3.378278909692746,"LINESTRING (144.970819 -37.8142483, 144.9708052 -37.8142199)"
13264335014,13264335015,,footway,2.961229836885738,"LINESTRING (144.9708052 -37.8142199, 144.9707938 -37.8141948)"
13264335011,13264335016,,footway,1.0075809927876613,"LINESTRING (144.9707796 -37.8142821, 144.9707688 -37.8142851)"
13264335015,13264335017,,footway,2.244958239224957,"LINESTRING (144.9707938 -37.8141948, 144.9707697 -37.8142014)"
13264335018,13264335019,,footway,4.0802550086921,"LINESTRING (144.9708229 -37.8141859, 144.9708076 -37.8141512)"
13264335019,13264335020,,footway,4.101869545448079,"LINESTRING (144.9708076 -37.8141512, 144.9707909 -37.8141167)"
13264326869,13264326870,,footway,6.77710055277886,"LINESTRING (144.9658763 -37.8157211, 144.9658038 -37.8157416)"
13264326870,2193369799,,footway,3.8533461467938115,"LINESTRING (144.9658038 -37.8157416, 144.9658185 -37.8157743)"
2193369799,13264326871,,footway,4.518317445837012,"LINESTRING (144.9658185 -37.8157743, 144.9658348 -37.8158129)"
13264326870,13264326872,,footway,4.0563938130357435,"LINESTRING (144.9658038 -37.8157416, 144.9657886 -37.8157071)"
13264326872,13264326873,,footway,3.361034162052149,"LINESTRING (144.9657886 -37.8157071, 144.9657757 -37.8156786)"
13264326873,13264326874,,footway,1.3894924973186817,"LINESTRING (144.9657757 -37.8156786, 144.9657708 -37.8156667)"
13264326874,13264326875,,footway,2.472878974291794,"LINESTRING (144.9657708 -37.8156667, 144.9657972 -37.8156591)"
13264326874,13264326876,,footway,2.6975537431704764,"LINESTRING (144.9657708 -37.8156667, 144.9657609 -37.8156437)"
13264326876,13264326877,,footway,5.353111972541231,"LINESTRING (144.9657609 -37.8156437, 144.9657411 -37.8155981)"
13264327235,13264327236,,footway,14.199278896173597,"LINESTRING (144.9600375 -37.8173255, 144.9598864 -37.8173702)"
13264327237,13264327238,,footway,14.14355084360547,"LINESTRING (144.9600639 -37.8173839, 144.9599126 -37.8174267)"
13264327239,13264327240,,footway,3.7532542881070095,"LINESTRING (144.9592531 -37.8175545, 144.959293 -37.8175426)"
13264327241,13264327242,,footway,3.532035424965633,"LINESTRING (144.9592809 -37.8176107, 144.9593184 -37.8175994)"
13264399431,13264399432,,footway,15.734955443870593,"LINESTRING (144.9615321 -37.8105537, 144.9614699 -37.8104208)"
13264399433,13264399434,,footway,15.62386096656084,"LINESTRING (144.9614304 -37.8105819, 144.9613698 -37.8104496)"
13264399435,13264399436,,footway,15.079378869074873,"LINESTRING (144.9616853 -37.8111325, 144.9617427 -37.8112605)"
13264399437,13264399438,,footway,15.024299739840671,"LINESTRING (144.9617864 -37.8111058, 144.9618451 -37.8112329)"
13264414924,13264414925,,footway,14.361865820271165,"LINESTRING (144.9626971 -37.8133351, 144.9627532 -37.8134566)"
13264414926,13264414927,,footway,13.790629496132324,"LINESTRING (144.9628473 -37.8134246, 144.9627932 -37.813308)"
13264414928,13264414929,,footway,18.764149667513035,"LINESTRING (144.9631046 -37.8139782, 144.9631777 -37.814137)"
13264414930,13264414931,,footway,18.7311449812744,"LINESTRING (144.9630038 -37.814006, 144.9630758 -37.8141648)"
13264387797,13264387798,,footway,13.281948572644191,"LINESTRING (144.9635925 -37.8152885, 144.9636425 -37.8154014)"
13264387799,13264387800,,footway,13.10263672054999,"LINESTRING (144.9636905 -37.815262, 144.9637415 -37.8153729)"
13264421501,13264421502,,footway,20.665290527137348,"LINESTRING (144.9639953 -37.8159238, 144.9640768 -37.8160984)"
13264421503,13264421504,,footway,21.978471484752205,"LINESTRING (144.9638963 -37.8159393, 144.9639784 -37.8161263)"
13266224666,13266224667,Entrance/Exit 2 - Swanson Street,footway,26.197264561036334,"LINESTRING (144.9668199 -37.8170721, 144.9671008 -37.8169943)"
13266224666,12965800375,,footway,6.697586502618493,"LINESTRING (144.9668199 -37.8170721, 144.9668445 -37.8171292)"
13276796323,13276796325,,footway,1.5292370854240163,"LINESTRING (144.9725067 -37.8115425, 144.9725006 -37.8115296)"
13276796325,13271598483,,footway,0.6415958104982726,"LINESTRING (144.9725006 -37.8115296, 144.972498 -37.8115242)"
13271598483,13271598482,,footway,3.4166349666288705,"LINESTRING (144.972498 -37.8115242, 144.9724843 -37.8114954)"
13271598482,13276796322,,footway,3.024207488854815,"LINESTRING (144.9724843 -37.8114954, 144.9724722 -37.8114699)"
6167418086,6167418087,,footway,5.893713667574654,"LINESTRING (144.9724477 -37.8114769, 144.9723852 -37.8114959)"
13271598490,2187986713,,footway,3.0269102404483155,"LINESTRING (144.9720647 -37.8115862, 144.9720532 -37.8115605)"
2187986713,13276796321,,footway,2.4629861123203765,"LINESTRING (144.9720532 -37.8115605, 144.9720438 -37.8115396)"
13276796321,6167418088,,footway,2.4764033283935727,"LINESTRING (144.9720438 -37.8115396, 144.9720343 -37.8115186)"
13271609996,13271609997,,footway,15.636713697610912,"LINESTRING (144.9682606 -37.8127896, 144.9684276 -37.8127417)"
6167417975,13271609999,,footway,0.9051795334767212,"LINESTRING (144.9687857 -37.8126378, 144.968776 -37.8126405)"
13271610000,13271640501,,footway,4.066885107874763,"LINESTRING (144.9688256 -37.8126259, 144.9688104 -37.8125913)"
13271640501,13271640502,,footway,2.7853640264503317,"LINESTRING (144.9688104 -37.8125913, 144.9688 -37.8125676)"
13271640502,13271640503,,footway,2.5735244422472388,"LINESTRING (144.9688 -37.8125676, 144.9687904 -37.8125457)"
6167417975,13271610000,,footway,3.7534582933952523,"LINESTRING (144.9687857 -37.8126378, 144.9688256 -37.8126259)"
13271640504,13271640505,,footway,3.7265385335674375,"LINESTRING (144.9688272 -37.812536, 144.9688129 -37.8125044)"
13271640505,13271640506,,footway,2.865764672843566,"LINESTRING (144.9688129 -37.8125044, 144.9688019 -37.8124801)"
13271640503,13271640504,,footway,3.4145970915672708,"LINESTRING (144.9687904 -37.8125457, 144.9688272 -37.812536)"
13271662131,13271662135,,footway,5.073859748869662,"LINESTRING (144.9602143 -37.8151402, 144.96016 -37.8151555)"
13271662135,13271662132,,footway,6.191287958062452,"LINESTRING (144.96016 -37.8151555, 144.9600938 -37.8151743)"
13271662135,13271662136,,footway,3.3214104863707683,"LINESTRING (144.96016 -37.8151555, 144.9601715 -37.815184)"
13271662136,13271662137,,footway,4.6843718793537175,"LINESTRING (144.9601715 -37.815184, 144.9601877 -37.8152242)"
13271662140,13271662141,,footway,2.3875207099358557,"LINESTRING (144.9597641 -37.815271, 144.9597727 -37.8152914)"
13271662141,13276789241,,footway,3.5714677716111787,"LINESTRING (144.9597727 -37.8152914, 144.9597867 -37.8153216)"
13276789241,13271662142,,footway,1.9259412482170009,"LINESTRING (144.9597867 -37.8153216, 144.9597942 -37.8153379)"
13271662143,13271662151,,footway,4.434054583039609,"LINESTRING (144.9597872 -37.8152643, 144.9597695 -37.8152269)"
13271662151,13271662147,,footway,2.5439423686681653,"LINESTRING (144.9597695 -37.8152269, 144.9597602 -37.8152052)"
13271662147,13271662144,,footway,2.5375670823335157,"LINESTRING (144.9597602 -37.8152052, 144.9597504 -37.8151837)"
13271662144,13271662148,,footway,2.1747694345337725,"LINESTRING (144.9597504 -37.8151837, 144.9597737 -37.8151772)"
13271662148,13271662146,,footway,0.7086273053572798,"LINESTRING (144.9597737 -37.8151772, 144.9597813 -37.8151751)"
13271662148,13271662149,,footway,3.7073649535380557,"LINESTRING (144.9597737 -37.8151772, 144.959759 -37.8151459)"
13271662149,13271662150,,footway,3.844495517318732,"LINESTRING (144.959759 -37.8151459, 144.9597439 -37.8151134)"
6167417936,6167417937,,footway,3.6242912820137527,"LINESTRING (144.9601671 -37.8149918, 144.9601818 -37.8150223)"
6167417937,6167417938,,footway,4.2970052753980355,"LINESTRING (144.9601818 -37.8150223, 144.9601991 -37.8150585)"
13271661980,13271661981,,footway,13.540136701907844,"LINESTRING (144.957922 -37.8157074, 144.958066 -37.8156646)"
13271661982,13271661983,,footway,13.209114511736653,"LINESTRING (144.9579579 -37.8157851, 144.9580995 -37.8157458)"
13271661985,13271661989,,footway,1.3757454039758712,"LINESTRING (144.9576001 -37.8157996, 144.9575854 -37.8158038)"
13271661989,13271661986,,footway,2.6980344773411233,"LINESTRING (144.9575854 -37.8158038, 144.9575566 -37.8158121)"
13271661987,13271661988,,footway,2.593416060576729,"LINESTRING (144.9575536 -37.8157383, 144.9575642 -37.8157601)"
13271661988,13271661989,,footway,5.197188914334911,"LINESTRING (144.9575642 -37.8157601, 144.9575854 -37.8158038)"
13271661986,13271661997,,footway,1.5635088146136105,"LINESTRING (144.9575566 -37.8158121, 144.9575628 -37.8158253)"
13271661997,13271661996,,footway,3.341903253195383,"LINESTRING (144.9575628 -37.8158253, 144.9575761 -37.8158535)"
13271661996,13271661990,,footway,4.377090346648059,"LINESTRING (144.9575761 -37.8158535, 144.9575933 -37.8158905)"
13271661990,13271661993,,footway,0.7050488940577073,"LINESTRING (144.9575933 -37.8158905, 144.9576009 -37.8158885)"
6167417892,6167417893,,footway,2.865763728982175,"LINESTRING (144.9542931 -37.8167729, 144.9542821 -37.8167486)"
6167417893,6167417894,,footway,2.156731643577609,"LINESTRING (144.9542821 -37.8167486, 144.9543048 -37.8167413)"
6167417890,6167417891,,footway,2.7598446032867647,"LINESTRING (144.954317 -37.8168258, 144.9543064 -37.8168024)"
6167417891,6167417892,,footway,3.477412021356816,"LINESTRING (144.9543064 -37.8168024, 144.9542931 -37.8167729)"
6167417889,6167417890,,footway,2.6236015083450335,"LINESTRING (144.9542895 -37.8168349, 144.954317 -37.8168258)"
13271661991,13271661994,,footway,4.061344643172916,"LINESTRING (144.9575149 -37.8159142, 144.9575313 -37.8159484)"
13271661994,13271661995,,footway,4.883600292369755,"LINESTRING (144.9575313 -37.8159484, 144.9575511 -37.8159895)"
13271661990,13271661991,,footway,7.387440322900662,"LINESTRING (144.9575933 -37.8158905, 144.9575149 -37.8159142)"
13271662130,13271662133,,footway,2.0795999527697386,"LINESTRING (144.9601802 -37.8150636, 144.9601883 -37.8150812)"
13271662133,13271662134,,footway,2.901768074431489,"LINESTRING (144.9601883 -37.8150812, 144.9601991 -37.8151059)"
13271662134,13271662131,,footway,4.0354571031174595,"LINESTRING (144.9601991 -37.8151059, 144.9602143 -37.8151402)"
13271662139,13271662143,,footway,1.125774838528137,"LINESTRING (144.9597992 -37.8152608, 144.9597872 -37.8152643)"
13271662143,13271662140,,footway,2.165683695124826,"LINESTRING (144.9597872 -37.8152643, 144.9597641 -37.815271)"
13271598489,13271598490,,footway,1.363781797590067,"LINESTRING (144.9720793 -37.8115821, 144.9720647 -37.8115862)"
13276796322,6167418086,,footway,2.293014168250227,"LINESTRING (144.9724722 -37.8114699, 144.9724477 -37.8114769)"
13271598484,13271598485,,footway,2.8179976492148384,"LINESTRING (144.972513 -37.8115681, 144.9725 -37.8115449)"
13271598485,13276796324,,footway,0.2990334386892782,"LINESTRING (144.9725 -37.8115449, 144.9725031 -37.8115438)"
13276796324,13276796323,,footway,0.3482954337071469,"LINESTRING (144.9725031 -37.8115438, 144.9725067 -37.8115425)"
13276805975,13276805976,,footway,9.551800649090366,"LINESTRING (144.9538255 -37.8182277, 144.9537918 -37.8181459)"
13276805977,13276805978,,footway,13.620655326348379,"LINESTRING (144.9537365 -37.8182921, 144.9536853 -37.8181763)"
13276805979,13276805980,,footway,16.100184513622764,"LINESTRING (144.9540745 -37.818757, 144.9541401 -37.8188924)"
13276805981,13276805982,,footway,20.01399948253935,"LINESTRING (144.9539517 -37.8187554, 144.9540313 -37.8189243)"
